title,type,description,release_year,runtime,genres,imdb_score,tmdb_popularity,service
Oh My Venus,SHOW,"Kim Young Ho is a personal trainer for Hollywood stars. Even though he comes from a wealthy family background, he suffered a devastating injury during his childhood days. Now, he overcomes his problems with patience and stubbornness. Meanwhile, Kang Joo Eun is 33-years-old lawyer. She has struggled to support her family. Now, she is overweight and challenge her-selves for a diet.",2015,59,"['comedy', 'drama', 'romance']",7.8,16.111,Hulu
The Asterisk War,SHOW,"Invertia was a meteor storm that caused an unprecedented disaster  during the 20th century. Because of this disaster, numerous cities  around the world were destroyed. However, within the meteor, an unknown  element called mana was discovered. It allowed human technology to make  rapid strides giving rise to a new species of super-powered humans, the  Star Pulse Generation (Genestella). The Festas (Star Warrior Festivals)  host battles between Genestella at a city of six academies called  “Rikka,” also commonly known as “Asterisk.”

Scholarship student Ayato  Amagiri transferred into Seidoukan Academy in order to fulfill his own  wish, swearing he too will fight in this city.",2015,24,"['scifi', 'romance', 'animation', 'action', 'comedy', 'fantasy']",6.8,43.108,Hulu
Ushio and Tora,SHOW,"Ushio thinks that his father's talk of an ancient ancestor impaling a demon on a temple altar stone with the legendary Beast Spear is nuts, but when he finds the monster in his own basement, Ushio has to take another look at the family legend! To save his friends and family from the invading spirits, Ushio is forced to release Tora from his captivity. But will the creature prove to be worse than the curse?",2015,23,"['action', 'fantasy', 'animation', 'comedy']",7.7,36.851,Hulu
Tattoo Fixers: Extreme,SHOW,Three talented tattoo artists transform extreme inking disasters into walking works of art.,2015,45,['reality'],6.6,3.769,Hulu
It Had to Be You,MOVIE,"Sonia is a jingle writer who's always dreamt of a big and exciting life. Surprised by a sudden proposal and subsequent ultimatum from her easy-going boyfriend, Chris, Sonia has to decide whether she'll join the ranks of her married friends or take a leap and pursue her fantasies. A whimsical romantic comedy that's raunchy and yet gentle, 'It Had To Be You' explores the choices women face today while satirizing cultural expectations of gender and romance.",2016,85,"['comedy', 'romance', 'music']",5.5,4.891,Hulu
Sex&Drugs&Rock&Roll,SHOW,"Johnny Rock is the aging lead singer of NYC's legendary early-'90s band The Heathens, who is trying to get both his band and his life back together. The aging and broke bad-boy rocker gets another shot at fame as a songwriter for a brash and talented young singer who's a big fan of his early work.",2015,25,"['comedy', 'music']",7.2,7.725,Hulu
Curious George 3: Back to the Jungle,MOVIE,"When Curious George is offered a special space mission, Ted (The Man in the Yellow Hat) can't deny his little friend this exciting journey, especially after Curious George completes the training. But when he crash-lands in Africa, a worried Ted goes searching, expecting the worst, only to have it turn out to be the best.",2015,81,"['family', 'action', 'animation', 'fantasy', 'scifi', 'comedy']",5.5,12.424,Hulu
Absolute Duo,SHOW,"This is the story of Tooru Kokonoe who has enrolled at Kouryou Academy, a school which trains students in wielding Blaze, soul powered weapons to prepare them for the Dorn Agency's special peacekeeping corps. When Tooru is partnered with a mysterious girl: Julie Sigtuna, he finds he has to overcome many hurdles to ensure their teamwork and fighting skills are up to par for the duration of their training.",2015,24,"['action', 'fantasy', 'romance', 'animation']",6.3,12.057,Hulu
Weediquette,SHOW,"VICE correspondent Krishna Andavolu chronicles the science, culture, and economics of the emerging “green” economy. Each episode explores the impact of marijuana legalization across the United States and internationally, examining how people on all sides of this issue are reacting to the growing popularity and acceptance of this remarkable plant.",2016,31,['documentation'],8.1,1.07,Hulu
Dance with Devils,SHOW,"Ritsuka Tachibana is a female second-year high school student who attends Shiko Academy in Shiko Town. She enjoyed her school life while living with her mother Maria, but one day, that balance fell into ruin when she discovers several of her attractive, male classmate are demons.",2015,23,"['scifi', 'animation', 'romance']",5.9,5.964,Hulu
Little Women: Atlanta,SHOW,"These new little ladies turn it up wherever they go, especially with club promoter Emily Fernandez leading the charge with identical twins, Andrea and Amanda Salinas, Bri Barlup, Ashley ""Minnie"" Ross and Tiffany ""Monie"" Cashette. The drama heats up with these friends as catfights erupt among their feisty personalities and power hierarchies. Like many friends, they deal with problems with their parents, fights over men and one little lady even has a baby on the way. When it comes down to it, this clique is not afraid to get into it with each other, but together they face the daily challenges that come with being a little person while proving they are the true queens of Atlanta.",2016,40,['reality'],5.3,3.421,Hulu
Pickle & Peanut,SHOW,A buddy comedy series about two unlikely friends — an emotional pickle and a freewheeling peanut.,2015,22,"['comedy', 'fantasy', 'animation', 'family']",3.9,2.756,Hulu
Match Game,SHOW,A modern reboot of the classic 70s game show that features two contestants attempting to match the answers of six celebrities in a game of fill-in-the-blank.,2016,43,"['comedy', 'family']",6.0,9.417,Hulu
Henry Gamble's Birthday Party,MOVIE,"Henry Gamble's Birthday Party takes place over 24 hours at the birthday pool party of 17-year-old preacher's kid Henry Gamble. The party guests include adults and teenagers from his church, as well as Henry's ""secular"" friends, including the closeted young Logan, who has eyes for Henry.",2015,86,['drama'],6.2,5.908,Hulu
Plastic Memories,SHOW,"After failing his college entrance exams, 18 year-old Tsukasa Mizugaki is offered a position at the renowned SAI Corporation, known for its production and management of Giftia, androids that possess human emotions. Tsukasa’s position is in the terminal service department where the main job is to recover Giftias that are close to their expiration, a graveyard department in every sense. To make matters worse, Tsukasa is ordered to work with Isla, a female Giftia who is never given any responsibility other than serving tea to co-workers.",2015,23,"['scifi', 'animation', 'drama', 'romance']",7.3,23.961,Hulu
Prince of Stride: Alternative,SHOW,"""Stride,"" is an extreme sport that involves six people on one team who run relay races through towns. Hōnan Academy and other schools compete to win eastern Japan's top Stride competition, ""End of Summer."" However, Hōnan's team has shut down. First-year high school students Takeru Fujiwara and Nana Sakurai attempt to restart the club, but they must recruit six members for the team. They ask Riku Yagami to join, but he turns them down by saying that Stride is the one thing he doesn't want to do.",2016,24,"['animation', 'sport']",6.5,3.971,Hulu
Transpecos,MOVIE,"For three US Border Patrol agents, the contents of one car reveal an insidious plot within their own ranks. The next 24 hours may cost them their lives.",2016,86,['thriller'],5.8,4.459,Hulu
Miles from Tomorrowland,SHOW,"This intergalactic adventure charts the outer space missions of young adventurer Miles Callisto and his family – mom and ship captain, Phoebe; mechanical engineer dad, Leo; tech-savvy big sister, Loretta; and robo-ostrich pet, Merc – as they help connect the universe on behalf of the Tomorrowland Transit Authority.",2015,19,"['action', 'scifi', 'animation', 'family']",6.4,9.264,Hulu
A Beautiful Planet,MOVIE,"A breathtaking portrait of Earth from space, providing a unique perspective and increased understanding of our planet and galaxy as never seen before. Made in cooperation with the National Aeronautics and Space Administration (NASA), the film features stunning footage of our magnificent blue planet — and the effects humanity has had on it over time — captured by the astronauts aboard the International Space Station (ISS).",2016,45,['documentation'],7.3,4.402,Hulu
Wolves,MOVIE,"Anthony Keller, star of his NYC high school basketball team, is riding his way to Cornell on a sports scholarship. But he can only maintain his popular jock facade for so long, as his troubled father Lee has a gambling addiction that threatens to derail his dreams both on and off the court.",2016,109,"['drama', 'sport']",5.6,6.398,Hulu
ma ma,MOVIE,"After finding a lump in one of her breasts, Magda goes to visit her doctor who gives her bad news: she needs a mastectomy, preceded by severe chemo treatments. While she ponders this ill fortune at a soccer game where her son Dani participates, she attracts the attention of talent scout Arturo, who is looking for talented young players to enroll them in the junior leagues.",2015,111,"['drama', 'european', 'crime', 'romance']",6.4,6.744,Hulu
Shelley,MOVIE,"Louise and Kasper want to become parents, but Louise cannot have children. She seals a pact with her Romanian maid, Elena, to bear her child, but things don't turn out quite as planned...",2016,92,"['horror', 'drama', 'european']",5.2,6.121,Hulu
High Strung,MOVIE,"When a hip hop violinist busking in the New York subway encounters a classical dancer on scholarship at the Manhattan Conservatory of the Arts, sparks fly. With the help of a hip hop dance crew they must find a common ground while preparing for a competition that could change their lives forever.",2016,96,"['music', 'romance', 'drama', 'european']",6.3,11.956,Hulu
"Underworld, Inc.",SHOW,"The black market can be brutal, exploitative, corrupt. Nothing is off-limits; everything is for sale. And what you buy may not be what it seems. But it's an industry estimated to be worth hundreds of billions of dollars in the U.S. alone. Join the suppliers, sellers, customers, and the law enforcement officials trying to keep it in check as they share their experience of a hidden world that touches us all.",2015,43,['documentation'],6.9,2.595,Hulu
"The $100,000 Pyramid",SHOW,"In $100,000 Pyramid, contestants are in teams of two. The goal of the game is to help your partner guess an answer, by listing items that would be included in said answer, or synonymous. For instance, if the answer is “Things That Bounce”, clues would be “Po-Go Sticks”, “Kangaroos”, “Basketballs”, etc. To add to the challenge, the contestant who is giving the clues has their hands strapped to their chair, so they’re unable to gesture in order to help the guessing process.",2016,43,['comedy'],6.1,8.605,Hulu
Bordertown,SHOW,"The comedy, which takes place in a fictitious desert town near the U.S.-Mexico border, centers on the intertwining daily lives of neighbors Bud Buckwald and Ernesto Gonzales. Bud, a married father of three, is a Border Patrol agent who feels threatened by the cultural changes that have transformed his neighborhood. Living next door is Ernesto, an industrious Mexican immigrant and father of four, who is proud to be making it in America. As Bud and Ernesto’s paths begin to cross, their families become bound by friendship, romance and conflict.",2016,22,"['comedy', 'animation']",5.5,13.983,Hulu
The Queen of Spain,MOVIE,"After her experiences in Nazi Germany, actress Macarena Granada traveled to Hollywood, where she became a star. In the 1950s, the diva returns to Francoist Spain to star a Hollywood blockbuster about Queen Isabella I of Castile. (A sequel to “The Girl of Your Dreams,” 1998.)",2016,129,"['drama', 'comedy', 'european']",5.2,11.631,Hulu
Recovery Road,SHOW,"Maddie is a teenage girl dealing with addiction who has a reputation as a party girl who doesn’t think she has a problem, until she’s confronted one day by her school guidance counselor and is forced to choose between expulsion and rehab. Maddie makes the difficult decision to live with other recovering addicts at a sober living facility while facing the daily pressures of her teenage life. Based on the popular young adult novel by Blake Nelson.",2016,41,['drama'],7.3,11.505,Hulu
The Kennedys,SHOW,"Multi-generation family sitcom set in the 1970s, loosely based on Emma Kennedy's memoirs. The Kennedy family pursue every opportunity they can to climb the social ladder on their housing estate.",2015,27,"['comedy', 'european']",7.2,2.299,Hulu
Killer Women with Piers Morgan,SHOW,Piers Morgan travels through the southern states of Texas and Florida to meet some of America's most notorious female murderers. Piers' journey of discovery is aimed at gaining a full understanding of three complex cases. He ventures behind bars to come face to face with women who have carried out the most unspeakable crimes in a quest to discover what drove these women to kill and investigate the truth behind each case.,2016,43,"['documentation', 'crime', 'european']",6.6,0.905,Hulu
Let's Be Evil,MOVIE,A woman enters an underground bunker where gifted children use augmented reality technology to wreak havoc.,2016,83,"['horror', 'thriller', 'reality', 'scifi']",4.3,8.53,Hulu
Mighty Magiswords,SHOW,"Prohyas and Vambre, the brother and sister team of Warriors for Hire, are always up for a quest. But they never know what quest will drop in their laps! Giant pigs, giant spiders, or giant ancient dinosaurs, they can handle whatever giant quest you want; but not without their trusted collection of Magiswords.",2015,14,"['scifi', 'action', 'comedy', 'family', 'fantasy', 'animation']",4.7,4.766,Hulu
Celebs Go Dating,SHOW,Single celebrities join an exclusive dating agency in a bid to find true love. Matchmakers pair them with non-celebrity partners and the cameras capture every romantic and cringe-filled moment.,2016,47,"['reality', 'romance', 'european']",5.7,5.512,Hulu
Ozzy,MOVIE,"Ozzy, a friendly, peaceful beagle has his idyllic life turned upside down when the Martins leave on a long and distant trip. There's only one problem: no dogs allowed! Unable to bring their beloved Ozzy along for the ride, they settle on the next best thing, a top-of-the-line canine spa called Blue Creek.",2016,90,"['animation', 'comedy', 'family']",5.2,16.345,Hulu
Wolves at the Door,MOVIE,"Four friends gather at an elegant home during the Summer of Love, 1969. Unbeknownst to them, deadly visitors are waiting outside. What begins as a simple farewell party turns to a night of primal terror as the intruders stalk and torment the four, who struggle for their lives against what appears to be a senseless attack.",2016,73,"['thriller', 'music', 'fantasy', 'history', 'horror', 'drama', 'romance', 'crime', 'war']",4.4,11.227,Hulu
Dimension W,SHOW,"Humanity has found a way to achieve infinite energy by using coils to draw it from the fourth plane: dimension ""W"". With the production of coils having been monopolized by the New Tesla energy company, freelance collectors are hired to find and remove any illegal, unofficial coils.

This is the story of collector Kyōma, who also happens to have a huge hatred towards coils. During one of his missions he stumbles upon a female android that perceives herself as being human, leading the two to enter an unlikely partnership.",2016,23,"['scifi', 'animation', 'action']",6.9,13.648,Hulu
Seven Year Switch,SHOW,"Four married couples try to save their marriages by entering into a social experiment. During this experiment, the four couples switch spouses and live with another participants spouse for two weeks as husband and wife.",2015,49,['reality'],4.8,0.638,Hulu
Hellions,MOVIE,A teen faces a night of terror when three malevolent trick-or-treaters come knocking at her door.,2015,80,"['horror', 'thriller', 'drama']",4.2,9.605,Hulu
Wasted,SHOW,"Four mates waste their twenties in a West Country village. Morpheus, a geeky conspiracy theorist runs a mystical souvenir shop with his unambitious sister, Sarah. His scrounger best friend Kent sleeps on their sofa rent-free, and his secret crush, Alison, runs a new age healing business at the back of the shop.

Mixing the misadventures of twenty something life with visually surreal set pieces, it's about the very bad things that really good friends do to each other, when they've been living in each other's pockets since school. ",2016,20,"['comedy', 'european']",7.3,4.824,Hulu
Pororo the Little Penguin,SHOW,"Pororo the Little Penguin is a computer-generated animated cartoon series created by Iconix Entertainment, SK Broadband, Ocon and EBS with the North Korean company Samchŏlli in Kaesŏng. Production began in 2002 and the program began airing in South Korea on EBS in 2003.

Internationally, the program currently airs on Australian, French, Taiwanese, Indian, Italian, Puerto Rican, Japanese, Chinese, Singaporean and Vietnamese channels. It also started airing in Norway, on Boomerang, and Cartoonito in the UK. It will air on Disney Channel Asia and CITV in 2013.

In South Korea, Pororo has become famous among preschool kids and children and has earned the nickname ""Pororo the President"" while to some teenagers, ""Pororo the God"".

The series revolves around the adventures of Pororo and his friends who live in the snowy village of Porong Porong Forest, who often encounter challenges and learn practical and moral lessons in each episode.",2016,8,"['scifi', 'family', 'animation']",6.3,5.458,Hulu
The Evil in Us,MOVIE,"While on a fourth of July holiday, six best friends fall victim to the insidious plan of a terrorist organization when they unknowingly take a bio-active drug that transforms them into bloodthirsty cannibals.",2016,91,['horror'],4.8,6.407,Hulu
Carnage Park,MOVIE,"Part crime caper gone awry, part survival horror film, this 1970s set thriller depicts a harrowing fight for survival after a pair of wannabe crooks botch a bank heist and flee into the desert, where they inexplicably stumble upon Carnage Park, a remote stretch of wilderness occupied by a psychotic ex-military sniper.",2016,81,"['horror', 'thriller', 'action', 'crime']",4.9,6.834,Hulu
Super Shore,SHOW,"Super Shore is a co-production between MTV Spain and MTV Latin American. Four casts member from Acapulco Shore, three members from Gandia Shore, and two new characters are the main characters.",2016,49,['reality'],4.0,14.811,Hulu
Those People,MOVIE,"On Manhattan's gilded Upper East Side, a young gay painter is torn between an obsession with his infamous best friend and a promising new romance with an older foreign pianist.",2015,89,"['romance', 'drama']",6.6,8.714,Hulu
Jean of the Joneses,MOVIE,"Chaos ensues after the estranged patriarch of the Jones family dies on their doorstep. When the paramedic who answers their 911 call tries to win over acerbic Jean Jones, his attempts are disrupted by old conflicts that come to a boil at the funeral.",2016,88,"['romance', 'comedy']",6.4,3.146,Hulu
Sky Wizards Academy,SHOW,"Humanity was driven off the land by the threat of magical armored insects and now live in aerial floating cities. Its defenses lie in wizards who fight the insects with magic in mid-air. Kanata Age is a young man who lives on the floating wizard academy city of ""Misutogan."" He was once celebrated as the ""Black Master Swordsman,"" the elite ace of the S128 special team. However, he is now despised as the ""traitor of the special team."" One day, he is assigned as the instructor of E601, a team that has suffered 10 consecutive defeats. E601 has three girls — Misora Whitale, Lecty Eisenach, and Rico Flamel — with one or two peculiar quirks.",2015,24,"['scifi', 'fantasy', 'animation', 'action']",6.6,9.569,Hulu
Busco novio para mi mujer,MOVIE,"Paco, so fed up with his nagging and nitpicking wife, comes up with an ingenious plan to end the unhappy union: Find her a boyfriend by hiring a professional seducer nicknamed ""El Taiger"" to whisk her off her feet and out of the marriage.",2016,91,"['comedy', 'romance']",5.8,10.29,Hulu
World Break: Aria of Curse for a Holy Swordsman,SHOW,"The scenery takes place in a private high school involving the concept of ""saviors."" They are known as people who possess awakened memories of their past lives. The story tells of a young boy named Moroha Haimura who comes to this private school. At the school, there are two types of people: Saviors, who fight enemies with weapons and techniques gleaned from the Puraana powers from their own bodies, and Kuroma, who wipe out enemies with magic to manipulate the Maana powers that surpass physics. Moroha Haimura is the first person with past lives of both Shirogane and Kuroma.",2015,24,"['animation', 'action', 'fantasy', 'romance']",7.0,5.932,Hulu
Bad Rap,MOVIE,"The lives and careers of four Asian-American rappers trying to break into a world that often treats them as outsiders. Sharing dynamic live performance footage and revealing interviews, these artists will make the most skeptical critics into believers.",2016,81,"['documentation', 'music']",6.5,3.835,Hulu
Nightcap,SHOW,"A laugh-at-itself, satirical look at the late-night TV landscape, set behind the scenes of the fictitious talk show Nightcap With Jimmy.",2016,21,['comedy'],5.2,4.232,Hulu
Bad Roomies,MOVIE,Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.,2015,93,['comedy'],5.1,3.761,Hulu
Meet Me in Montenegro,MOVIE,A comedy centered on a failed American writer who enters into an affair after a chance encounter with a European dancer.,2015,90,"['romance', 'drama', 'comedy', 'european']",5.9,1.814,Hulu
The Riveras,SHOW,"The Riveras are Mexican Regional Music's most beloved family, but you've never seen them like this. See Chiquis and her younger siblings step up and pull together to raise each other with humor and love; and go for their biggest dreams.",2016,43,['reality'],7.7,0.6,Hulu
Heavy Object,SHOW,"""Objects"" are powerful, massive weapons that change the course of warfare and are manned by Elite Object pilots. An odd Elite girl named Milinda meets Quenser, a student who aims to become a Object mechanic, with the soldier-in-training Heivia on a snowy battlefield.",2015,23,"['action', 'scifi', 'comedy', 'animation']",6.4,10.88,Hulu
Huevos: Little Rooster's Egg-Cellent Adventure,MOVIE,"Toto has grown and now is a young cock. An evil rancher tricks the female owner of the ranch where they live and forces her to bet the property in a cockfight in the arena. Toto is the only option to defend their home, so he must train in just one week and win the championship of the arena.",2015,98,"['family', 'animation', 'comedy', 'fantasy']",5.7,35.64,Hulu
Divine Gate,SHOW,"The Divine Gate ushered in an era of chaos. Now, a select few have gathered to attempt to reach the Gate and remake the world.",2016,23,"['scifi', 'animation', 'action', 'fantasy']",5.0,5.899,Hulu
Total Bellas,SHOW,"Although these twins share the same genes, they will never share the same jeans as living together was more tolerable when they just shared a womb. The free-spirited, vegan-loving, live-and-let-live lifestyle of Brie and Bryan has always clashed with the fancy panache of the designer handbag-loving Nikki and the meticulously organized tendencies of John. However, when the four world-renowned WWE Superstars move in under one roof, the comical clash of titans rings all throughout the suburbs of Tampa, Fla.",2016,43,['reality'],5.9,7.001,Hulu
No Filter,SHOW,,2016,43,[],,,Hulu
Naz & Maalik,MOVIE,"Two closeted Muslim teens hawk goods across Brooklyn and struggle to come clean about their sexuality, as their secretive behavior leads them unknowingly into the cross-hairs of the War on Terror.",2015,86,"['drama', 'comedy', 'romance']",5.8,2.103,Hulu
Rabid Dogs,MOVIE,"After a bank job goes badly wrong, three desperate criminals take a young woman and a father and child hostage - it's the beginning of a frantic and violent road trip that not all of them will survive.",2015,100,"['thriller', 'european', 'action', 'crime', 'drama']",5.8,25.263,Hulu
I.T.,MOVIE,"Mike Regan is a successful, self-made man who has it all: a gorgeous wife, a beautiful teenage daughter and a sleek, state-of-the-art “smart home”. But he soon finds himself in a deadly, high-stakes game of cat-and-mouse when his I.T. consultant, Ed, starts using his skills to stalk Mike’s daughter and endanger his family, his business, and his life. In a world where there is no privacy, and personal secrets can go viral by the click of a mouse, Mike needs to rely on his old connections to defeat a new kind of nemesis.",2016,96,"['thriller', 'drama', 'crime', 'european']",5.5,17.741,Hulu
Shared Rooms,MOVIE,"A new romantic comedy feature film that brings together three interrelated tales of gay men seeking family, love and sex during the holiday season.",2016,75,"['romance', 'drama', 'comedy']",5.7,2.957,Hulu
Future-Worm!,SHOW,"Meet Danny, inventor of the Time Machine Lunch Box. During its maiden voyage, the lunch box was hurled way into the future, where future scientists discovered a simple worm that they put through their genetic escalator, increasing the worm's intellectual capacity and need for adventure. This worm became FUTURE-WORM. Now he's returned to make sure Danny never has a boring day. One boy. One worm. Together. Into the past, present, and future. ...These are their adventures.",2015,22,"['animation', 'comedy', 'family', 'scifi']",5.6,9.038,Hulu
The Hotwives of Las Vegas,SHOW,"Set in a city where dreams and fortunes are made every day, along with hundreds of new cases of herpes. Meet a fresh batch of real Hotwives loving and clawing their way through the town with smiles on their faces - cause the Botox won't let them frown.",2015,23,['comedy'],6.7,4.577,Hulu
A Cinderella Christmas,MOVIE,"Angie works hard to run her uncle’s events business while her cousin Candace takes the credit. When Angie takes a night off to have fun at the Christmasquerade Ball, the mask and gown allow her to let loose, and she quickly catches the eye of Nicholas, a wealthy local bachelor. But then Angie has to go before revealing her identity, leaving Nicholas searching for his mystery woman in this modern take on the classic fairy tale.",2016,93,"['comedy', 'romance']",6.2,10.273,Hulu
Across the Line,MOVIE,"Out of the approximately 600 players in the National Hockey League, thirty are Black. Mattie Slaughter, a hockey phenom from the rural Black community of North Preston, wants to make it thirty-one. To reach his goal, Mattie needs to keep his nose clean and avoid trouble. Hard to do though, when you go to a school where racism taints every interaction, your older brother is a hustler and you’re crushing on a girl who’s already hooked up.",2016,88,['drama'],5.2,2.037,Hulu
Get Squirrely,MOVIE,"After breaking out of a rehabilitation zoo, Frankie, a squirrel with all the angles, returns to his forest. He learns from his dim-witted best friend, Cody, a porcupine and street-con, that while he was in lock-up, the entire forest was picked clean by The A.C.O.R.N.S. Institute (Alternative Cosmetic Oils for Regenerative Natural Skin-care). No acorn was left behind. With winter just around the corner, it's a potentially devastating blow to all forest critters. So, Frankie has no choice but to bust into the brand new, state-of-the-art, rodent-proof A.C.O.R.N.S. Processing Plant and take back all of the acorns! Though a seemingly impossible heist, success would not only save the lives of his forest friends, but it would also give Frankie a chance to win back the love of his life, Lola, a local ""show squirrel."" Sadly, Lola has been burnt by too many of Frankie's false promises in the past.",2015,85,"['comedy', 'animation', 'family']",3.5,4.808,Hulu
Dueños del Paraíso,SHOW,"In a world of crime, violence and dangerous alliances, a betrayed woman rises as its ruthless queen. Anastasia Cardona will make of paradise a territory of her devise, her whims and her orders.",2015,44,"['action', 'crime', 'drama']",6.7,4.143,Hulu
Passage to Mars,MOVIE,A NASA Arctic expedition designed to be the first Martian road trip on Earth becomes an epic two-year odyssey of human adventure and survival.,2016,94,['scifi'],4.5,5.471,Hulu
A Puppy for Christmas,MOVIE,"After breaking up with her boyfriend and losing her job, Noelle full fills her lifelong wish of getting a puppy. But Buster (the puppy) is the perfect pup she imagined and by spending Christmas with her co-workers quirky family she discovers the true spirit of Christmas and what it means to be family.",2016,85,"['family', 'comedy', 'drama', 'romance']",5.9,2.149,Hulu
Ladrones,MOVIE,Alejandro Toledo comes out of his retirement from crime to help a community reclaim land stolen from them by a beautiful but ruthless businesswoman and her clan.,2015,98,"['crime', 'comedy']",5.0,3.817,Hulu
All About E,MOVIE,"A beautiful sexy DJ is forced to run when she stumbles on a stash of cash. Can she keep the money, conquer her demons, AND get the girl?",2015,93,"['romance', 'comedy', 'drama']",4.9,4.379,Hulu
Angels in the Snow,MOVIE,"In Angels in the Snow, the affluent, yet troubled Montgomery family hits the road for a special Christmas in the mountains.",2015,90,"['drama', 'family']",5.6,5.086,Hulu
Free to Run,MOVIE,"Free to Run tells the amazing story of the running movement over the past five decades, the struggle for the right to run - especially for women – against conservative Federations, the explosion of grass roots road races and marathons, until the boom of running as a vast business enterprise.",2016,90,"['documentation', 'history', 'sport', 'european']",7.3,1.753,Hulu
Replay,SHOW,Replay is a Canadian sports talk show television series which aired on CBC Television from 1971 to 1974.,2016,15,"['comedy', 'reality', 'documentation', 'family']",8.0,0.6,Hulu
NASA Television Documentaries,SHOW,NASA's Vision: To reach for new heights and reveal the unknown so that what we do and learn will benefit all humankind.,2015,25,['documentation'],,,Hulu
Miss India America,MOVIE,"Lily is a winner, but when her boyfriend leaves her for a vapid beauty pageant queen, she gets the notion that winning the Miss India America title would bring him back. Since Lily is perfect in everything else she does, it should be a cinch...or so she thinks. The pageant world isn't just pretty smiles and high heels, and her main competition, Sonia, gives her a run for her money.",2016,95,"['drama', 'family', 'comedy']",5.4,4.499,Hulu
RocketJump: The Show,SHOW,A behind-the-scenes look at the RocketJump production team (Video Game High School) as they create phenomenal action-comedy short films. Each half-hour episode of the series will chronicle the filmmaking behind RocketJump’s newest short and will include an exclusive look at the short film itself.,2015,25,"['comedy', 'action']",7.2,2.319,Hulu
Christmas with the Andersons,MOVIE,"Drowning in tinsel and lights every Christmas, Michael and Caroline Anderson throw the year’s biggest party at their house. But this year, with Michael jobless and Caroline’s store struggling, that tradition may end. The Andersons decide to host a very different kind of party and, in the process, rediscover what’s most important about the holiday.",2016,90,"['comedy', 'family']",4.1,3.717,Hulu
Married by Christmas,MOVIE,"Due to an antiquated clause in her grandmother’s will, an ambitious young executive may lose her place at the family company unless she can get married by Christmas.",2016,87,"['comedy', 'romance']",5.5,5.564,Hulu
Girlfriends of Christmas Past,MOVIE,"When three hilarious, strong-willed women join forces to seek the ultimate revenge on their cheating ex at his upcoming holiday retreat, love struck event planner Livvy meets Carter, the property manager organizing it all, leaving Livvy to question if she can leave off their revenge scheme long enough to finally forgive her ex and let a real holiday romance blossom.",2016,88,"['romance', 'comedy']",5.1,6.012,Hulu
Rodeo and Juliet,MOVIE,"Juliet heads to her grandfather’s ranch with her mother for Christmas, where she meets a horse named Rodeo and young cowboy who change her life.",2015,88,"['romance', 'family', 'drama']",4.7,6.532,Hulu
Home to Win,SHOW,"20 HGTV Canada stars, including Mike Holmes, Bryan Baeumler, Scott McGillivray and Sarah Richardson, come together under one roof to buy an average home and renovate it from top to bottom for one lucky Canadian.",2016,46,['reality'],5.4,0.6,Hulu
Citizen Soldier,MOVIE,"CITIZEN SOLDIER is a dramatic feature film, told from the point of view of a group of Soldiers in the Oklahoma Army National Guard's 45th Infantry Brigade Combat Team, known since World War II as the ""Thunderbirds.” Set in one of the most dangerous parts of Afghanistan at the height of the surge, it is a heart-pounding, heartfelt grunts' eye-view of the war. A modern day Band of Brothers, Citizen Soldier tells the true story of a group of young Soldiers and their life-changing tour of duty in Afghanistan, offering an excruciatingly personal look into modern warfare, brotherhood, and patriotism. Using real footage from multiple cameras, including helmet cams, these Citizen Soldiers give the audience an intimate view into the chaos and horrors of combat and, in the process, display their bravery and valor under the most hellish of conditions.",2016,105,"['action', 'documentation', 'war']",5.7,5.219,Hulu
Criss Angel: Trick'd Up,SHOW,"This fast-paced, one hour special showcases the most mind-blowing magic ever performed. Criss Angel and “The Supernaturalists,” his hand-picked team of the of the world’s best magicians, leave the glitz of Vegas to go on a road trip to the heart of America, shocking unsuspecting bystanders and destroying the minds of celebrity guests. It’s the raw, in-your-face, insane magic that Criss Angel has pioneered. With more than 30 illusions, the TV special event is packed with more magic than any televised magic show, EVER! Guests appearances include: Gary Oldman, Paris Jackson, comedian Andrew Dice Clay, Miles Brown (Blackish), Latino Pop star Belinda, DJ Steve Aoki, UFC stars Frank Mir, Chuck Liddell, Randy Couture and Paige VanZant.",2016,41,['reality'],,0.848,Hulu
Boonie Bears: Spring Into Action,SHOW,"The forest animals love trees, flowers and spring. So it's up to the bear brothers to stop Logger Vick from chopping down every tree.",2015,13,['animation'],6.8,,Hulu
Hello World!,SHOW,"It's a big, tough world out there for many animals. Usher's new track ""Stronger"" provides the backdrop as the sea turtle and red fox demonstrate how adversity only makes them more resilient.",2016,21,['documentation'],7.5,,Hulu
Rosaline,SHOW,"The story of Rosaline incorporates LGBT themes in a fun, fairytale adventure through the woods. To find her sweetheart, Rosaline must first get by a tricky witch, a hungry wolf, and a well-intentioned fairy godmother! This picture book for children and adults alike emphasizes the value of being true to yourself.",2016,4,[],7.4,,Hulu
WWE 205 Live,SHOW,WWE's division of Cruiserweight's battle it out to decide who is the greatest wrestler under 205lbs.,2016,45,"['action', 'drama', 'sport']",6.4,8.018,Hulu
The Insider: Reggie Yates,SHOW,,2016,52,['documentation'],7.1,,Hulu
La Culpa es de Colón,SHOW,,2015,36,['comedy'],,,Hulu
